job_id,consum_id,quantity_used
JB_ID11087,C_ID1039,1
JB_ID11262,C_ID1017,1
JB_ID10753,C_ID1051,2
JB_ID11317,C_ID1007,4
JB_ID11191,C_ID1016,5
JB_ID10829,C_ID1027,7
JB_ID10763,C_ID1007,7
JB_ID10115,C_ID1026,5
JB_ID10336,C_ID1039,3
JB_ID10002,C_ID1038,1
JB_ID10771,C_ID1017,2
JB_ID10719,C_ID1050,4
JB_ID10337,C_ID1002,5
JB_ID10827,C_ID1021,6
JB_ID11489,C_ID1047,5
JB_ID10255,C_ID1012,1
JB_ID11181,C_ID1016,3
JB_ID11107,C_ID1037,7
JB_ID10932,C_ID1004,4
JB_ID11164,C_ID1041,6
JB_ID11144,C_ID1038,3
JB_ID10069,C_ID1022,2
JB_ID10036,C_ID1024,3
JB_ID10101,C_ID1018,5
JB_ID10215,C_ID1020,6
JB_ID10418,C_ID1036,1
JB_ID11425,C_ID1033,1
JB_ID11076,C_ID1050,4
JB_ID11496,C_ID1024,3
JB_ID10109,C_ID1033,5
JB_ID10485,C_ID1005,3
JB_ID11272,C_ID1028,5
JB_ID11412,C_ID1031,1
JB_ID10748,C_ID1048,3
JB_ID10554,C_ID1042,7
JB_ID10718,C_ID1013,2
JB_ID11266,C_ID1050,6
JB_ID10648,C_ID1020,2
JB_ID10352,C_ID1032,1
JB_ID10498,C_ID1017,1
JB_ID10927,C_ID1010,1
JB_ID10344,C_ID1026,3
JB_ID10442,C_ID1013,4
JB_ID10426,C_ID1013,7
JB_ID10961,C_ID1006,1
JB_ID11385,C_ID1007,3
JB_ID10353,C_ID1051,5
JB_ID10757,C_ID1037,3
JB_ID11382,C_ID1038,1
JB_ID11470,C_ID1002,5
JB_ID10684,C_ID1040,4
JB_ID10807,C_ID1036,5
JB_ID10350,C_ID1012,2
JB_ID11449,C_ID1046,6
JB_ID10014,C_ID1004,3
JB_ID11321,C_ID1005,2
JB_ID11211,C_ID1031,1
JB_ID10044,C_ID1018,5
JB_ID11210,C_ID1021,5
JB_ID10799,C_ID1009,3
JB_ID10732,C_ID1036,7
JB_ID10117,C_ID1044,7
JB_ID10048,C_ID1045,7
JB_ID11474,C_ID1021,5
JB_ID10709,C_ID1050,5
JB_ID11066,C_ID1006,2
JB_ID11413,C_ID1006,4
JB_ID10584,C_ID1034,5
JB_ID10329,C_ID1034,2
JB_ID10495,C_ID1012,3
JB_ID11424,C_ID1006,2
JB_ID10990,C_ID1030,3
JB_ID11492,C_ID1006,5
JB_ID10167,C_ID1035,5
JB_ID11384,C_ID1008,7
JB_ID10972,C_ID1026,6
JB_ID10685,C_ID1051,1
JB_ID10394,C_ID1044,2
JB_ID11274,C_ID1042,4
JB_ID11051,C_ID1051,7
JB_ID10953,C_ID1036,6
JB_ID10775,C_ID1026,2
JB_ID10033,C_ID1011,3
JB_ID11056,C_ID1004,1
JB_ID11073,C_ID1046,6
JB_ID10177,C_ID1042,5
JB_ID10691,C_ID1039,3
JB_ID11206,C_ID1003,7
JB_ID11358,C_ID1043,5
JB_ID10606,C_ID1032,5
JB_ID11343,C_ID1033,5
JB_ID10051,C_ID1051,3
JB_ID10782,C_ID1020,5
JB_ID10842,C_ID1013,3
JB_ID10268,C_ID1007,6
JB_ID10356,C_ID1025,4
JB_ID11011,C_ID1009,5
JB_ID11214,C_ID1005,2
JB_ID11202,C_ID1020,3
JB_ID10993,C_ID1027,5
JB_ID11298,C_ID1049,4
JB_ID10767,C_ID1007,6
JB_ID10289,C_ID1010,1
JB_ID10952,C_ID1014,1
JB_ID10286,C_ID1032,5
JB_ID10211,C_ID1020,1
JB_ID11291,C_ID1014,3
JB_ID11254,C_ID1026,1
JB_ID10041,C_ID1050,4
JB_ID10403,C_ID1032,2
JB_ID11325,C_ID1038,5
JB_ID10613,C_ID1036,4
JB_ID10178,C_ID1021,2
JB_ID11326,C_ID1034,6
JB_ID10471,C_ID1040,7
JB_ID11148,C_ID1011,3
JB_ID10211,C_ID1002,2
JB_ID10746,C_ID1036,2
JB_ID10811,C_ID1021,3
JB_ID10104,C_ID1034,2
JB_ID10414,C_ID1039,2
JB_ID10304,C_ID1012,1
JB_ID10459,C_ID1019,4
JB_ID10539,C_ID1023,4
JB_ID10362,C_ID1014,2
JB_ID10899,C_ID1014,1
JB_ID11399,C_ID1006,6
JB_ID10015,C_ID1025,3
JB_ID10043,C_ID1009,1
JB_ID10515,C_ID1028,5
JB_ID10515,C_ID1011,1
JB_ID10720,C_ID1014,1
JB_ID10734,C_ID1050,5
JB_ID11402,C_ID1012,1
JB_ID10228,C_ID1029,4
JB_ID10822,C_ID1027,2
JB_ID10197,C_ID1017,4
JB_ID10363,C_ID1003,7
JB_ID10791,C_ID1028,4
JB_ID10297,C_ID1051,6
JB_ID11204,C_ID1032,5
JB_ID11199,C_ID1041,4
JB_ID11164,C_ID1031,1
JB_ID10219,C_ID1004,1
JB_ID11480,C_ID1024,6
JB_ID11008,C_ID1016,7
JB_ID10223,C_ID1045,1
JB_ID11223,C_ID1005,1
JB_ID10997,C_ID1007,7
JB_ID11404,C_ID1029,5
JB_ID10812,C_ID1037,4
JB_ID11030,C_ID1029,2
JB_ID11360,C_ID1041,7
JB_ID10432,C_ID1035,4
JB_ID10105,C_ID1002,2
JB_ID10054,C_ID1045,4
JB_ID10965,C_ID1018,2
JB_ID11393,C_ID1029,4
JB_ID10898,C_ID1020,7
JB_ID10815,C_ID1012,7
JB_ID11143,C_ID1038,3
JB_ID10285,C_ID1025,7
JB_ID10147,C_ID1003,1
JB_ID11080,C_ID1008,1
JB_ID10165,C_ID1044,7
JB_ID10083,C_ID1010,1
JB_ID10283,C_ID1036,3
JB_ID10112,C_ID1013,2
JB_ID10491,C_ID1014,7
JB_ID11188,C_ID1037,1
JB_ID11484,C_ID1050,6
JB_ID11063,C_ID1024,5
JB_ID10192,C_ID1050,1
JB_ID10524,C_ID1021,1
JB_ID11378,C_ID1028,3
JB_ID11333,C_ID1034,4
JB_ID10554,C_ID1008,5
JB_ID10881,C_ID1038,2
JB_ID10327,C_ID1049,5
JB_ID10350,C_ID1040,5
JB_ID10436,C_ID1008,6
JB_ID11114,C_ID1030,2
JB_ID11260,C_ID1018,6
JB_ID10243,C_ID1020,2
JB_ID11318,C_ID1002,5
JB_ID11098,C_ID1032,2
JB_ID10549,C_ID1003,2
JB_ID10130,C_ID1047,7
JB_ID11371,C_ID1043,7
JB_ID11482,C_ID1019,7
JB_ID11384,C_ID1045,5
JB_ID10807,C_ID1027,3
JB_ID11485,C_ID1025,2
JB_ID10102,C_ID1012,7
JB_ID10875,C_ID1015,1
JB_ID10775,C_ID1016,5
JB_ID10749,C_ID1006,7
JB_ID10645,C_ID1008,1
JB_ID10367,C_ID1023,7
JB_ID10890,C_ID1032,4
JB_ID11052,C_ID1044,1
JB_ID10183,C_ID1050,5
JB_ID10796,C_ID1031,1
JB_ID10272,C_ID1033,1
JB_ID11423,C_ID1046,6
JB_ID11000,C_ID1028,2
JB_ID10172,C_ID1034,4
JB_ID10816,C_ID1032,4
JB_ID10996,C_ID1003,7
JB_ID11352,C_ID1041,5
JB_ID10145,C_ID1042,7
JB_ID11214,C_ID1018,3
JB_ID11439,C_ID1035,6
JB_ID11122,C_ID1031,1
JB_ID11070,C_ID1021,4
JB_ID10177,C_ID1027,3
JB_ID10239,C_ID1028,4
JB_ID10650,C_ID1008,2
JB_ID10820,C_ID1017,5
JB_ID10428,C_ID1031,1
JB_ID11125,C_ID1030,1
JB_ID10645,C_ID1036,1
JB_ID10455,C_ID1009,6
JB_ID10685,C_ID1048,3
JB_ID11404,C_ID1033,1
JB_ID10396,C_ID1048,1
JB_ID10190,C_ID1026,5
JB_ID11297,C_ID1026,2
JB_ID11385,C_ID1036,7
JB_ID11297,C_ID1028,3
JB_ID10589,C_ID1027,3
JB_ID10163,C_ID1010,1
JB_ID10952,C_ID1017,4
JB_ID11121,C_ID1046,2
JB_ID10345,C_ID1046,7
JB_ID10281,C_ID1042,4
JB_ID10241,C_ID1034,2
JB_ID10427,C_ID1013,6
JB_ID10116,C_ID1023,7
JB_ID11446,C_ID1047,7
JB_ID10388,C_ID1018,1
JB_ID11107,C_ID1024,5
JB_ID10206,C_ID1014,4
JB_ID10034,C_ID1006,5
JB_ID11173,C_ID1027,5
JB_ID10780,C_ID1030,1
JB_ID10279,C_ID1028,6
JB_ID10864,C_ID1024,3
JB_ID10436,C_ID1035,5
JB_ID10007,C_ID1033,1
JB_ID10290,C_ID1030,5
JB_ID11108,C_ID1019,6
JB_ID10535,C_ID1041,3
JB_ID11486,C_ID1024,2
JB_ID11087,C_ID1035,3
JB_ID11138,C_ID1043,7
JB_ID11400,C_ID1003,6
JB_ID10333,C_ID1031,1
JB_ID11392,C_ID1019,1
JB_ID10178,C_ID1036,3
JB_ID10285,C_ID1019,3
JB_ID10724,C_ID1051,5
JB_ID10112,C_ID1008,1
JB_ID10426,C_ID1010,1
JB_ID10567,C_ID1020,1
JB_ID11429,C_ID1036,4
JB_ID11218,C_ID1015,1
JB_ID10871,C_ID1015,1
JB_ID11369,C_ID1047,4
JB_ID10402,C_ID1046,2
JB_ID10988,C_ID1005,2
JB_ID10752,C_ID1034,7
JB_ID11421,C_ID1009,1
JB_ID10006,C_ID1037,7
JB_ID10914,C_ID1033,6
JB_ID11077,C_ID1010,1
JB_ID10263,C_ID1029,7
JB_ID10571,C_ID1008,6
JB_ID11498,C_ID1009,5
JB_ID10674,C_ID1008,6
JB_ID10503,C_ID1036,7
JB_ID10317,C_ID1023,3
JB_ID11087,C_ID1022,7
JB_ID10967,C_ID1023,5
JB_ID10361,C_ID1004,2
JB_ID11157,C_ID1033,6
JB_ID10561,C_ID1031,1
JB_ID10582,C_ID1050,1
JB_ID11023,C_ID1046,6
JB_ID10583,C_ID1025,3
JB_ID11012,C_ID1014,5
JB_ID10086,C_ID1010,1
JB_ID11495,C_ID1009,1
JB_ID11078,C_ID1033,1
JB_ID11209,C_ID1032,4
JB_ID10055,C_ID1004,2
JB_ID10194,C_ID1021,2
JB_ID10450,C_ID1050,3
JB_ID10484,C_ID1049,5
JB_ID11000,C_ID1019,5
JB_ID10822,C_ID1037,3
JB_ID11148,C_ID1006,2
JB_ID11086,C_ID1051,6
JB_ID10617,C_ID1008,3
JB_ID10478,C_ID1003,3
JB_ID11143,C_ID1041,4
JB_ID10031,C_ID1032,3
JB_ID10925,C_ID1022,5
JB_ID11234,C_ID1038,7
JB_ID11161,C_ID1007,3
JB_ID10491,C_ID1018,7
JB_ID11368,C_ID1033,1
JB_ID10333,C_ID1009,4
JB_ID11382,C_ID1021,7
JB_ID10521,C_ID1028,3
JB_ID10340,C_ID1019,6
JB_ID10937,C_ID1024,2
JB_ID10541,C_ID1016,3
JB_ID10612,C_ID1031,1
JB_ID10092,C_ID1006,1
JB_ID11069,C_ID1020,3
JB_ID10879,C_ID1034,6
JB_ID10007,C_ID1050,2
JB_ID10795,C_ID1041,5
JB_ID11396,C_ID1029,1
JB_ID11010,C_ID1024,3
JB_ID10528,C_ID1045,7
JB_ID10132,C_ID1025,3
JB_ID10348,C_ID1050,2
JB_ID10040,C_ID1018,4
JB_ID10627,C_ID1049,3
JB_ID10127,C_ID1021,7
JB_ID10834,C_ID1012,3
JB_ID10093,C_ID1023,5
JB_ID11032,C_ID1019,2
JB_ID10966,C_ID1049,5
JB_ID11222,C_ID1037,1
JB_ID11367,C_ID1003,5
JB_ID11436,C_ID1021,5
JB_ID11073,C_ID1020,4
JB_ID10161,C_ID1044,1
JB_ID10385,C_ID1030,7
JB_ID10216,C_ID1034,5
JB_ID10948,C_ID1047,7
JB_ID10133,C_ID1051,1
JB_ID10766,C_ID1014,3
JB_ID10585,C_ID1029,6
JB_ID11339,C_ID1031,1
JB_ID11120,C_ID1021,6
JB_ID11022,C_ID1048,6
JB_ID11348,C_ID1009,1
JB_ID10343,C_ID1040,1
JB_ID10256,C_ID1007,7
JB_ID11231,C_ID1009,5
JB_ID10389,C_ID1015,1
JB_ID10727,C_ID1015,1
JB_ID10994,C_ID1034,4
JB_ID10710,C_ID1013,5
JB_ID10924,C_ID1004,4
JB_ID10163,C_ID1047,5
JB_ID10428,C_ID1048,3
JB_ID10842,C_ID1048,7
JB_ID11402,C_ID1019,7
JB_ID10086,C_ID1044,4
JB_ID11361,C_ID1043,6
JB_ID10133,C_ID1021,4
JB_ID10405,C_ID1025,3
JB_ID10112,C_ID1030,6
JB_ID11323,C_ID1019,6
JB_ID10627,C_ID1028,5
JB_ID11416,C_ID1002,1
JB_ID11405,C_ID1026,3
JB_ID11184,C_ID1018,6
JB_ID11482,C_ID1044,6
JB_ID11452,C_ID1051,4
JB_ID10873,C_ID1032,3
JB_ID11428,C_ID1014,5
JB_ID11263,C_ID1006,4
JB_ID10166,C_ID1045,1
JB_ID10554,C_ID1019,7
JB_ID11238,C_ID1016,5
JB_ID10384,C_ID1036,6
JB_ID10686,C_ID1012,2
JB_ID10092,C_ID1038,2
JB_ID10300,C_ID1017,7
JB_ID10394,C_ID1018,3
JB_ID10759,C_ID1038,5
JB_ID10002,C_ID1027,7
JB_ID10350,C_ID1005,2
JB_ID10181,C_ID1031,1
JB_ID10701,C_ID1019,6
JB_ID11264,C_ID1037,6
JB_ID11098,C_ID1014,4
JB_ID10668,C_ID1010,1
JB_ID10971,C_ID1050,3
JB_ID10907,C_ID1016,4
JB_ID10470,C_ID1039,1
JB_ID11449,C_ID1003,2
JB_ID10924,C_ID1046,3
JB_ID10829,C_ID1003,6
JB_ID10851,C_ID1030,2
JB_ID10821,C_ID1008,2
JB_ID10431,C_ID1024,3
JB_ID11428,C_ID1038,4
JB_ID11325,C_ID1007,7
JB_ID11317,C_ID1004,2
JB_ID10042,C_ID1031,1
JB_ID11411,C_ID1026,3
JB_ID10875,C_ID1051,5
JB_ID11050,C_ID1028,5
JB_ID11456,C_ID1016,1
JB_ID11492,C_ID1008,5
JB_ID10802,C_ID1020,4
JB_ID11062,C_ID1035,1
JB_ID10525,C_ID1027,4
JB_ID11033,C_ID1002,3
JB_ID10402,C_ID1025,7
JB_ID10485,C_ID1050,2
JB_ID10628,C_ID1040,3
JB_ID10540,C_ID1003,4
JB_ID10624,C_ID1002,6
JB_ID11196,C_ID1034,5
JB_ID10216,C_ID1012,4
JB_ID11497,C_ID1024,6
JB_ID10842,C_ID1010,1
JB_ID11452,C_ID1005,4
JB_ID11203,C_ID1029,3
JB_ID10510,C_ID1007,5
JB_ID10709,C_ID1033,4
JB_ID11060,C_ID1050,4
JB_ID11151,C_ID1030,4
JB_ID10870,C_ID1041,1
JB_ID10945,C_ID1016,2
JB_ID10468,C_ID1028,6
JB_ID11361,C_ID1003,4
JB_ID10923,C_ID1030,1
JB_ID11257,C_ID1022,3
JB_ID11333,C_ID1014,5
JB_ID11368,C_ID1008,2
JB_ID11421,C_ID1035,5
JB_ID11138,C_ID1016,5
JB_ID11473,C_ID1016,6
JB_ID10008,C_ID1036,3
JB_ID10880,C_ID1026,5
JB_ID10903,C_ID1042,7
JB_ID10709,C_ID1028,4
JB_ID10278,C_ID1014,2
JB_ID10635,C_ID1021,6
JB_ID10064,C_ID1029,1
JB_ID10218,C_ID1014,1
JB_ID11367,C_ID1020,3
JB_ID10942,C_ID1027,5
JB_ID10430,C_ID1026,3
JB_ID10833,C_ID1002,1
JB_ID10765,C_ID1009,1
JB_ID11280,C_ID1020,4
JB_ID11118,C_ID1005,2
JB_ID10074,C_ID1027,2
JB_ID10281,C_ID1040,2
JB_ID11103,C_ID1040,2
JB_ID11321,C_ID1043,2
JB_ID11141,C_ID1050,7
JB_ID10524,C_ID1049,4
JB_ID10940,C_ID1024,6
JB_ID10140,C_ID1040,6
JB_ID10689,C_ID1035,5
JB_ID10515,C_ID1008,6
JB_ID10262,C_ID1041,6
JB_ID10476,C_ID1012,6
JB_ID10018,C_ID1018,6
JB_ID11254,C_ID1037,4
JB_ID10327,C_ID1002,6
JB_ID10402,C_ID1008,6
JB_ID10054,C_ID1009,5
JB_ID10297,C_ID1020,4
JB_ID10587,C_ID1002,2
JB_ID10688,C_ID1034,4
JB_ID11254,C_ID1042,3
JB_ID10833,C_ID1025,6
JB_ID10471,C_ID1018,3
JB_ID10747,C_ID1034,2
JB_ID10669,C_ID1004,2
JB_ID10518,C_ID1003,3
JB_ID11246,C_ID1020,5
JB_ID11217,C_ID1021,1
JB_ID11387,C_ID1046,1
JB_ID10112,C_ID1051,2
JB_ID10641,C_ID1037,1
JB_ID11157,C_ID1030,3
JB_ID10624,C_ID1017,1
JB_ID10642,C_ID1031,1
JB_ID10882,C_ID1034,6
JB_ID11324,C_ID1026,5
JB_ID11237,C_ID1009,2
JB_ID11183,C_ID1002,5
JB_ID11366,C_ID1003,6
JB_ID10602,C_ID1011,3
JB_ID10440,C_ID1024,7
JB_ID11238,C_ID1022,7
JB_ID10585,C_ID1012,5
JB_ID11284,C_ID1016,6
JB_ID11161,C_ID1041,3
JB_ID10997,C_ID1009,6
JB_ID11266,C_ID1030,1
JB_ID10576,C_ID1023,2
JB_ID11399,C_ID1021,2
JB_ID10723,C_ID1010,1
JB_ID10757,C_ID1008,6
JB_ID11308,C_ID1032,6
JB_ID11366,C_ID1016,6
JB_ID10808,C_ID1039,4
JB_ID10921,C_ID1007,7
JB_ID10988,C_ID1019,5
JB_ID10061,C_ID1028,1
JB_ID10350,C_ID1029,2
JB_ID10337,C_ID1032,3
JB_ID11321,C_ID1030,2
JB_ID10033,C_ID1033,5
JB_ID11087,C_ID1047,5
JB_ID10731,C_ID1010,1
JB_ID11495,C_ID1013,7
JB_ID10342,C_ID1007,4
JB_ID10384,C_ID1004,4
JB_ID10957,C_ID1031,1
JB_ID10279,C_ID1005,2
JB_ID10466,C_ID1036,6
JB_ID11001,C_ID1042,7
JB_ID10115,C_ID1033,1
JB_ID10604,C_ID1013,4
JB_ID11338,C_ID1030,4
JB_ID10562,C_ID1011,3
JB_ID10719,C_ID1019,6
JB_ID11065,C_ID1005,2
JB_ID10809,C_ID1033,1
JB_ID10206,C_ID1008,7
JB_ID10098,C_ID1025,4
JB_ID10715,C_ID1028,3
JB_ID10929,C_ID1035,4
JB_ID10560,C_ID1034,6
JB_ID10514,C_ID1027,4
JB_ID10216,C_ID1011,3
JB_ID10802,C_ID1027,1
JB_ID10045,C_ID1038,2
JB_ID11226,C_ID1007,2
JB_ID11031,C_ID1002,4
JB_ID11267,C_ID1022,6
JB_ID10094,C_ID1046,5
JB_ID10531,C_ID1016,3
JB_ID10316,C_ID1039,6
JB_ID10597,C_ID1037,6
JB_ID10574,C_ID1041,4
JB_ID10523,C_ID1037,4
JB_ID10976,C_ID1046,6
JB_ID10351,C_ID1008,4
JB_ID10382,C_ID1043,3
JB_ID10369,C_ID1037,7
JB_ID10123,C_ID1002,7
JB_ID10044,C_ID1046,5
JB_ID11323,C_ID1045,1
JB_ID11205,C_ID1005,2
JB_ID10677,C_ID1020,5
JB_ID11121,C_ID1011,7
JB_ID11352,C_ID1016,7
JB_ID10216,C_ID1016,6
JB_ID10432,C_ID1042,2
JB_ID11276,C_ID1016,4
JB_ID10132,C_ID1005,4
JB_ID10114,C_ID1004,4
JB_ID11152,C_ID1050,7
JB_ID10868,C_ID1051,6
JB_ID11425,C_ID1048,4
JB_ID10506,C_ID1015,1
JB_ID10287,C_ID1047,4
JB_ID10511,C_ID1039,7
JB_ID10044,C_ID1045,4
JB_ID10922,C_ID1050,4
JB_ID10130,C_ID1051,6
JB_ID10613,C_ID1034,7
JB_ID10249,C_ID1030,7
JB_ID10634,C_ID1048,7
JB_ID11023,C_ID1040,2
JB_ID11285,C_ID1048,1
JB_ID11091,C_ID1017,7
JB_ID10074,C_ID1051,6
JB_ID10106,C_ID1012,4
JB_ID10552,C_ID1049,6
JB_ID10083,C_ID1049,2
JB_ID10998,C_ID1046,4
JB_ID11428,C_ID1036,1
JB_ID10998,C_ID1013,7
JB_ID11175,C_ID1029,2
JB_ID10226,C_ID1015,1
JB_ID10515,C_ID1018,7
JB_ID10559,C_ID1031,1
JB_ID11047,C_ID1026,6
JB_ID10181,C_ID1024,3
JB_ID11204,C_ID1033,2
JB_ID10994,C_ID1013,5
JB_ID11357,C_ID1004,3
JB_ID10098,C_ID1050,1
JB_ID10695,C_ID1003,5
JB_ID10808,C_ID1012,6
JB_ID10101,C_ID1025,4
JB_ID10710,C_ID1037,7
JB_ID10090,C_ID1013,5
JB_ID11497,C_ID1013,6
JB_ID11046,C_ID1023,1
JB_ID11293,C_ID1011,1
JB_ID10648,C_ID1042,7
JB_ID10924,C_ID1050,2
JB_ID10439,C_ID1012,3
JB_ID10864,C_ID1019,7
JB_ID10274,C_ID1014,4
JB_ID10369,C_ID1041,6
JB_ID10082,C_ID1050,1
JB_ID11384,C_ID1026,2
JB_ID11336,C_ID1049,5
JB_ID10987,C_ID1036,3
JB_ID10148,C_ID1023,6
JB_ID10905,C_ID1022,5
JB_ID10141,C_ID1030,3
JB_ID11238,C_ID1015,1
JB_ID11020,C_ID1014,7
JB_ID11212,C_ID1003,1
JB_ID10200,C_ID1028,4
JB_ID10121,C_ID1002,1
JB_ID10858,C_ID1016,2
JB_ID10412,C_ID1033,2
JB_ID10743,C_ID1013,3
JB_ID11185,C_ID1051,5
JB_ID11199,C_ID1021,3
JB_ID11234,C_ID1004,4
JB_ID10267,C_ID1048,1
JB_ID11032,C_ID1016,5
JB_ID10209,C_ID1034,5
JB_ID10719,C_ID1005,4
JB_ID10290,C_ID1027,3
JB_ID10396,C_ID1018,1
JB_ID10402,C_ID1047,6
JB_ID10862,C_ID1026,1
JB_ID11175,C_ID1047,6
JB_ID10504,C_ID1019,4
JB_ID10838,C_ID1045,5
JB_ID10703,C_ID1040,6
JB_ID11493,C_ID1030,6
JB_ID10900,C_ID1039,6
JB_ID10367,C_ID1004,2
JB_ID11500,C_ID1018,3
JB_ID10296,C_ID1026,2
JB_ID10634,C_ID1032,3
JB_ID11042,C_ID1019,1
JB_ID10739,C_ID1024,3
JB_ID10843,C_ID1020,3
JB_ID10201,C_ID1007,7
JB_ID10107,C_ID1040,7
JB_ID10860,C_ID1009,7
JB_ID10308,C_ID1039,6
JB_ID10878,C_ID1007,7
JB_ID11219,C_ID1036,4
JB_ID11297,C_ID1013,7
JB_ID10047,C_ID1007,7
JB_ID10745,C_ID1036,2
JB_ID10376,C_ID1023,3
JB_ID11005,C_ID1028,5
JB_ID10465,C_ID1049,5
JB_ID10571,C_ID1025,5
JB_ID10693,C_ID1049,1
JB_ID10942,C_ID1022,4
JB_ID10529,C_ID1014,2
JB_ID10192,C_ID1042,6
JB_ID10955,C_ID1046,5
JB_ID10842,C_ID1031,1
JB_ID10324,C_ID1018,2
JB_ID10499,C_ID1043,2
JB_ID10453,C_ID1039,5
JB_ID11271,C_ID1044,6
JB_ID10593,C_ID1013,7
JB_ID11044,C_ID1004,1
JB_ID11011,C_ID1034,3
JB_ID11166,C_ID1022,7
JB_ID10597,C_ID1028,3
JB_ID11461,C_ID1037,7
JB_ID11114,C_ID1014,2
JB_ID11322,C_ID1027,5
JB_ID11012,C_ID1030,2
JB_ID11090,C_ID1017,3
JB_ID11103,C_ID1043,4
JB_ID10901,C_ID1037,1
JB_ID10117,C_ID1005,1
JB_ID10798,C_ID1040,1
JB_ID10733,C_ID1003,7
JB_ID10218,C_ID1027,6
JB_ID10219,C_ID1013,3
JB_ID10224,C_ID1026,4
JB_ID10850,C_ID1028,6
JB_ID11043,C_ID1049,3
JB_ID10739,C_ID1027,3
JB_ID10747,C_ID1031,1
JB_ID11439,C_ID1047,6
JB_ID11322,C_ID1046,3
JB_ID10418,C_ID1017,2
JB_ID10419,C_ID1024,3
JB_ID10978,C_ID1022,1
JB_ID10387,C_ID1019,4
JB_ID11300,C_ID1042,6
JB_ID10070,C_ID1023,7
JB_ID11060,C_ID1025,7
JB_ID10001,C_ID1013,4
JB_ID10613,C_ID1018,4
JB_ID10009,C_ID1013,2
JB_ID10262,C_ID1049,4
JB_ID11119,C_ID1036,7
JB_ID11238,C_ID1019,4
JB_ID10202,C_ID1042,3
JB_ID10779,C_ID1004,3
JB_ID10150,C_ID1008,6
JB_ID10305,C_ID1028,1
JB_ID10882,C_ID1044,2
JB_ID10587,C_ID1023,3
JB_ID11363,C_ID1015,1
JB_ID10762,C_ID1038,7
JB_ID11244,C_ID1011,5
JB_ID10987,C_ID1024,2
JB_ID10964,C_ID1031,1
JB_ID10708,C_ID1050,5
JB_ID10490,C_ID1041,7
JB_ID10824,C_ID1005,2
JB_ID10491,C_ID1029,1
JB_ID10953,C_ID1014,3
JB_ID11146,C_ID1033,3
JB_ID10043,C_ID1030,4
JB_ID11465,C_ID1009,5
JB_ID10691,C_ID1043,2
JB_ID11304,C_ID1043,4
JB_ID10447,C_ID1039,5
JB_ID10173,C_ID1027,7
JB_ID10501,C_ID1020,6
JB_ID11278,C_ID1048,5
JB_ID10784,C_ID1044,6
JB_ID10747,C_ID1036,2
JB_ID11067,C_ID1049,5
JB_ID10373,C_ID1014,7
JB_ID10540,C_ID1048,6
JB_ID10816,C_ID1019,5
JB_ID10104,C_ID1045,1
JB_ID10418,C_ID1030,5
JB_ID11421,C_ID1016,2
JB_ID10355,C_ID1041,1
JB_ID11455,C_ID1037,1
JB_ID11472,C_ID1003,6
JB_ID11461,C_ID1021,6
JB_ID11290,C_ID1029,2
JB_ID10536,C_ID1011,3
JB_ID11106,C_ID1051,3
JB_ID10324,C_ID1003,7
JB_ID10177,C_ID1033,3
JB_ID11220,C_ID1035,3
JB_ID10906,C_ID1041,3
JB_ID10248,C_ID1033,1
JB_ID10474,C_ID1023,5
JB_ID11132,C_ID1014,7
JB_ID10827,C_ID1041,2
JB_ID10767,C_ID1012,6
JB_ID11321,C_ID1044,2
JB_ID11291,C_ID1030,3
JB_ID10044,C_ID1016,1
JB_ID10330,C_ID1038,7
JB_ID10752,C_ID1016,1
JB_ID11279,C_ID1002,4
JB_ID10465,C_ID1025,6
JB_ID10576,C_ID1040,1
JB_ID10051,C_ID1006,3
JB_ID10888,C_ID1020,5
JB_ID11353,C_ID1010,1
JB_ID10673,C_ID1042,2
JB_ID11296,C_ID1039,6
JB_ID11320,C_ID1015,1
JB_ID11399,C_ID1013,1
JB_ID10587,C_ID1041,7
JB_ID10048,C_ID1037,3
JB_ID10086,C_ID1019,1
JB_ID10819,C_ID1040,2
JB_ID11460,C_ID1023,4
JB_ID10999,C_ID1040,3
JB_ID10750,C_ID1003,3
JB_ID11053,C_ID1039,1
JB_ID11062,C_ID1002,6
JB_ID10804,C_ID1050,4
JB_ID11487,C_ID1043,2
JB_ID11064,C_ID1006,1
JB_ID10119,C_ID1016,4
JB_ID10483,C_ID1002,2
JB_ID10480,C_ID1029,2
JB_ID10738,C_ID1038,5
JB_ID10255,C_ID1018,2
JB_ID10087,C_ID1005,4
JB_ID11175,C_ID1026,5
JB_ID11328,C_ID1023,1
JB_ID11439,C_ID1038,4
JB_ID10771,C_ID1018,4
JB_ID10320,C_ID1009,5
JB_ID10100,C_ID1019,4
JB_ID11436,C_ID1015,1
JB_ID11159,C_ID1008,1
JB_ID10923,C_ID1013,6
JB_ID10393,C_ID1014,7
JB_ID10051,C_ID1022,1
JB_ID11496,C_ID1031,1
JB_ID11475,C_ID1026,1
JB_ID10039,C_ID1014,2
JB_ID11499,C_ID1013,4
JB_ID11152,C_ID1033,3
JB_ID11030,C_ID1020,1
JB_ID10109,C_ID1012,6
JB_ID10320,C_ID1007,4
JB_ID10337,C_ID1043,1
JB_ID11113,C_ID1043,2
JB_ID10017,C_ID1022,1
JB_ID11268,C_ID1041,3
JB_ID11164,C_ID1002,1
JB_ID10552,C_ID1027,1
JB_ID10746,C_ID1046,2
